StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
40,St. Albans Bay,4/27/06,1300,U,4.4,25.2,11.4,11.9,0.34,8.6,8.66,2.2,0
40,St. Albans Bay,5/10/06,1255,U,6,20.9,9.4,10.8,0.3,14.7,4.04,3.6,775000
40,St. Albans Bay,6/2/06,1355,U,5.8,28.7,19.2,11.2,0.49,19.9,1.06,2.9,1.37E+06
40,St. Albans Bay,6/6/06,1210,U,6,21.9,15.3,10.3,0.38,,1.36,6.1,
40,St. Albans Bay,6/15/06,1125,U,6,21.4,15.5,10.1,0.39,17.7,2.43,4.2,1.60E+06
40,St. Albans Bay,6/30/06,1127,U,6,31,,10.5,0.48,,4.82,3.4,
40,St. Albans Bay,7/11/06,1209,U,6,35,15,10.4,0.45,,2.61,3,
40,St. Albans Bay,7/11/06,1250,U,6,30.3,15.1,10.6,0.39,24.5,3.53,3.4,1.62E+07
40,St. Albans Bay,7/26/06,1223,U,5,32.3,8.9,10.1,0.34,,9.68,2.5,
40,St. Albans Bay,8/1/06,1240,U,4.6,27.7,9.1,9.9,0.41,,13.4,2.3,6.92E+07
40,St. Albans Bay,8/8/06,1145,U,5.4,36.5,10,9.9,0.49,,13.2,2.7,
40,St. Albans Bay,8/14/06,1315,U,4,32.7,12.2,10.1,0.42,,14.7,2,2.53E+07
40,St. Albans Bay,8/23/06,1240,U,5.2,27.4,9.5,9.9,0.37,,7.7,2.6,
40,St. Albans Bay,8/25/06,1215,U,4.2,30.8,11.2,9.9,0.43,21.7,12.2,2.1,1.28E+08
40,St. Albans Bay,9/5/06,1200,U,3.6,29.3,7.2,10.4,0.43,,12.3,1.8,
40,St. Albans Bay,9/5/06,1230,U,3.6,30.7,10.3,10.1,0.38,19.4,18.5,1.8,1.50E+08
40,St. Albans Bay,9/20/06,1245,U,5,26.5,10.1,10,0.35,19.5,12.8,2.5,9.39E+07
40,St. Albans Bay,9/21/06,1220,U,3,39.2,8.3,10.5,0.48,,17.8,1.5,
40,St. Albans Bay,10/5/06,1150,U,3.4,36.7,14.8,10.9,0.53,14.4,17.6,1.7,3.19E+08
40,St. Albans Bay,10/17/06,1100,U,6,20.9,11.2,10.1,0.31,12.7,10.9,3.5,1.79E+07
40,St. Albans Bay,5/2/07,1200,U,4,22.7,12.7,10.5,0.38,7.5,6.65,2,302000
40,St. Albans Bay,5/22/07,1130,U,5,23.3,7.4,10.2,0.35,11,3.85,3.7,0
40,St. Albans Bay,6/5/07,1150,U,4,23.8,8.8,9.8,0.34,17.1,4.23,1.8,0
40,St. Albans Bay,6/6/07,1310,U,3.4,33.5,10,10.7,0.4,,4.85,1.7,
40,St. Albans Bay,6/19/07,1210,U,6,19.8,8.9,9.3,0.33,21.9,1.07,4,3.07E+06
40,St. Albans Bay,6/25/07,1355,U,6.5,20.9,10.2,9.6,0.34,,7.94,3.3,
40,St. Albans Bay,7/10/07,1330,U,6.5,23.6,9.2,9.3,0.32,,6.82,3.7,
40,St. Albans Bay,7/16/07,1345,U,4,42.5,13.4,10.4,0.49,,30.7,,2.14E+07
40,St. Albans Bay,7/30/07,1255,E,4.8,27.7,9.2,10.5,0.4,,9.33,2.4,
40,St. Albans Bay,7/30/07,1300,H,5,25.4,13.5,9.5,0.35,,,,
40,St. Albans Bay,7/30/07,1210,U,4,27,11.9,9.8,0.37,,11.4,2,1.19E+08
40,St. Albans Bay,8/9/07,1245,E,3.5,32.3,7.9,9.8,0.37,,2.2,1.8,
40,St. Albans Bay,8/9/07,1246,H,5,23.7,8.3,9.2,0.34,,,,
40,St. Albans Bay,8/22/07,1230,U,5,25.8,11.5,8.9,0.39,21,10.3,2.4,1.34E+07
40,St. Albans Bay,9/13/07,1340,U,4.1,27.8,7.6,9.7,0.4,,12.4,2.1,
40,St. Albans Bay,9/21/07,1200,U,5,20.6,8.8,9.3,0.35,19.1,6.25,2.9,6.97E+07
40,St. Albans Bay,10/10/07,1230,U,4,34.2,12.8,9.9,0.48,16.6,12.7,2,5.12E+07
40,St. Albans Bay,10/26/07,1300,U,3,66.2,35.2,10.9,0.61,14.4,18.5,1.5,6.94E+07
40,St. Albans Bay,5/7/08,1220,U,5.5,24.5,9.2,10.1,0.35,11.3,7.15,2.7,0
40,St. Albans Bay,5/21/08,1215,U,4.5,25.4,9.8,10.1,0.37,13.1,7.7,2.3,1.32E+06
40,St. Albans Bay,6/3/08,1205,U,5,21.9,8.5,10.3,0.37,16.7,6.66,2.4,241000
40,St. Albans Bay,6/11/08,1152,E,6.5,20.4,8.6,11.3,0.34,,2.16,3.8,
40,St. Albans Bay,6/11/08,1200,H,6,29,9.4,10,0.37,,,,
40,St. Albans Bay,6/20/08,1230,U,6,21.3,12.1,9.9,0.34,20.3,2.32,5.2,75600
40,St. Albans Bay,6/24/08,1215,U,6.5,36.8,12.2,10.6,0.48,21.6,7.82,4,
40,St. Albans Bay,7/7/08,1215,U,6,26.3,12.6,10.4,0.34,24.1,4.65,3.6,571000
40,St. Albans Bay,7/11/08,1036,U,6.5,35.8,11.6,10.3,0.36,24.7,4.33,4,
40,St. Albans Bay,7/22/08,1110,U,6,27.4,10.3,10.1,0.34,24.4,4.18,3,
40,St. Albans Bay,7/31/08,1155,U,6,25.4,12.5,10.5,0.32,24.1,6.61,2.9,5.52E+06
40,St. Albans Bay,8/4/08,1302,U,5,30.2,8.5,10.4,0.34,24,8.39,2.5,
40,St. Albans Bay,8/14/08,1220,U,3,35.3,12.3,10,0.44,23.3,19.6,1.6,1.14E+08
40,St. Albans Bay,8/15/08,1101,U,3.5,30.8,7.3,9.9,0.41,23.1,17.2,1.8,
40,St. Albans Bay,8/26/08,1230,U,5,38.6,12.2,9.3,0.36,22.5,9.15,2.4,5.55E+07
40,St. Albans Bay,9/2/08,1314,U,3.2,28.8,7.5,9.9,0.41,23.8,16.8,1.6,
40,St. Albans Bay,9/11/08,1150,U,3.5,36.1,10,9.9,0.41,20.7,19.9,1.8,1.73E+08
40,St. Albans Bay,9/26/08,1020,U,6,20.7,9.1,9.7,0.38,17.4,7.28,2.8,6.47E+07
40,St. Albans Bay,10/17/08,1210,U,5,19,8.5,9.6,0.32,14.2,6.61,2.6,2.21E+06
40,St. Albans Bay,4/16/09,1205,U,4.8,25.5,9.5,10.3,0.36,5.4,7.41,2.4,0
40,St. Albans Bay,5/4/09,1200,U,4.4,24,10.7,11,0.34,12.3,4.07,2.2,0
40,St. Albans Bay,5/19/09,1245,U,4.2,27.8,9,11,0.37,12.7,5.05,2.1,0
40,St. Albans Bay,6/3/09,1315,U,6,22.3,8.8,9.9,0.25,15.3,3.73,3.7,540000
40,St. Albans Bay,6/11/09,1459,U,COM,,,,,,,3.3,
40,St. Albans Bay,6/19/09,1215,U,6,22,14.6,10,0.28,20.3,3.04,4,0
40,St. Albans Bay,7/7/09,1206,U,6,27.6,10.5,9.9,0.34,21.1,5.73,3.5,
40,St. Albans Bay,7/7/09,1200,U,6,27.7,11.5,9.7,0.29,,4.97,3.6,0
40,St. Albans Bay,7/20/09,1230,U,5,28.1,10.9,11.2,0.36,,8.65,2.5,0
40,St. Albans Bay,7/21/09,1129,U,6,22.9,7.6,10.3,0.31,22,3.88,3.6,
40,St. Albans Bay,8/5/09,1123,U,6,31.8,16.1,10.6,0.34,23.4,2.67,3.8,
40,St. Albans Bay,8/6/09,1350,U,6,26.5,14.7,10.3,0.28,23.6,2.19,4,2.42E+06
40,St. Albans Bay,8/25/09,1245,U,6,30.1,16.2,10,0.35,24.8,14,3,6.56E+07
40,St. Albans Bay,9/4/09,1225,U,6,22.5,10.4,9.8,0.29,22.2,5.8,4.4,1.05E+07
40,St. Albans Bay,9/23/09,1230,U,5.2,23.3,8.9,9.9,0.33,18.4,8.73,2.6,6.28E+07
40,St. Albans Bay,10/19/09,1215,U,6,18.5,9.1,9.4,0.24,11.8,4.04,5.6,1.51E+06
40,St. Albans Bay,4/14/10,1155,U,5.4,16.9,7.5,11.3,0.28,9,H4.85,2.7,0
40,St. Albans Bay,5/7/10,1330,U,5.5,19.9,9.4,10.8,0.28,,H3.86,2.2,423000
40,St. Albans Bay,5/19/10,1145,U,6,16.6,7.6,10.7,0.26,14.9,H1.89,3.8,155000
40,St. Albans Bay,5/21/10,1000,U,1,16.5,7.8,10.5,0.31,15.2,,4,
40,St. Albans Bay,6/7/10,1253,E,6,22,8,10.6,0.31,16.8,2.12,4,
40,St. Albans Bay,6/7/10,1310,H,4,13.8,6.3,9.1,0.26,,,,
40,St. Albans Bay,6/11/10,1255,U,6,17.8,7.8,9.4,0.3,17.4,2.64,B6.7,0
40,St. Albans Bay,6/21/10,1110,U,6,21.9,12.6,9.9,0.27,,4.11,4.5,
40,St. Albans Bay,7/1/10,1215,U,6,28.3,14.6,10.3,0.32,20.5,3.62,3.1,6010
40,St. Albans Bay,7/7/10,945,U,6,22.7,12,10,0.27,24.9,1.84,5,
40,St. Albans Bay,7/20/10,1220,U,6,25,12,9.7,0.29,25.2,8.6,3,1.99E+07
40,St. Albans Bay,7/21/10,1000,U,6,23.8,8.6,9.9,0.31,,7.91,3,
40,St. Albans Bay,8/2/10,1025,U,3,30.3,9.5,9.9,0.49,24,31.7,1.5,2.63E+08
40,St. Albans Bay,8/9/10,1120,U,3,53.6,11,10.3,0.58,,25.5,1.5,
40,St. Albans Bay,8/17/10,1235,U,4.2,35.1,18.7,9.9,0.35,23.6,14.9,2.1,1.30E+07
40,St. Albans Bay,8/18/10,1245,U,4,51.1,20.2,10.4,0.38,,28.6,2,
40,St. Albans Bay,8/30/10,1220,U,4.4,30.3,13,9.5,0.38,23.2,14.5,2.2,9.32E+07
40,St. Albans Bay,9/9/10,1120,U,5,34.5,11.4,9.4,0.45,20.9,7.8,2.5,
40,St. Albans Bay,9/16/10,1245,U,1,30.7,13.1,9.9,0.4,17.8,,2.2,6.39E+07
40,St. Albans Bay,9/27/10,1140,U,4,25.9,7.9,H9.6,0.31,17.5,H6.33,2,
40,St. Albans Bay,5/13/11,1130,U,4,27.2,14.1,10,0.34,9.5,9.3,2,0
40,St. Albans Bay,6/7/11,1055,U,5,33.1,10.9,9.7,0.41,17.6,4.16,2.5,
40,St. Albans Bay,6/14/11,1250,U,6,23.5,14.2,9.2,0.37,16.4,1.74,4,747000
40,St. Albans Bay,6/16/11,1021,U,6,24.1,12.9,8.8,0.38,17.8,3.15,3.5,
40,St. Albans Bay,6/30/11,1240,U,6,31.1,21.7,9.1,0.35,21.1,2.88,4.4,1.55E+06
40,St. Albans Bay,7/8/11,1120,U,5,30.7,11.2,9.1,0.35,24.1,8.91,2.5,
40,St. Albans Bay,7/15/11,1220,U,6,22.9,15,9.1,0.38,23.9,4.74,3,1.01E+07
40,St. Albans Bay,7/22/11,1207,U,5,31.3,12.8,9.5,0.34,26,5.33,2.5,
40,St. Albans Bay,8/5/11,1115,U,3,32.7,8.8,8.9,0.6,24.6,J21.5,1.5,
40,St. Albans Bay,8/9/11,1220,U,3.2,32.2,11.2,8.9,0.55,25,J39.3,1.6,3.26E+08
40,St. Albans Bay,8/23/11,1210,U,1,55.3,13.4,8.9,H0.64,24.1,,1.6,6.27E+07
40,St. Albans Bay,8/30/11,1235,U,5,H26.7,H10.5,H8.5,H0.33,20.8,H5.05,2.5,
40,St. Albans Bay,9/9/11,1230,U,4.2,25.4,10.1,H8.9,0.38,21.2,H11,2.1,8.23E+07
40,St. Albans Bay,9/28/11,1055,U,5.4,H37.8,H15.6,H9.1,0.39,20.4,H10.4,2.7,3.26E+07
40,St. Albans Bay,10/21/11,1150,U,6,33.6,16.6,H8.9,H0.37,14.2,H6.67,3.3,1.82E+06
40,St. Albans Bay,11/9/11,1010,U,6,27.9,19.4,8.7,0.36,11.1,H1.68,4.5,
40,St. Albans Bay,4/12/12,1200,U,5,20.7,7.4,9,0.29,6.4,H10.47,2.5,0
40,St. Albans Bay,5/2/12,1200,U,5.2,16.3,8.2,10.3,0.3,8.6,H5.7,2.6,0
40,St. Albans Bay,5/16/12,1313,U,5,17.1,7.1,10.1,0.34,14.9,H5.63,2.5,
40,St. Albans Bay,6/6/12,1231,U,6,20.2,5.9,8.5,0.28,16.6,2.32,3,
40,St. Albans Bay,6/7/12,1025,U,6,14.4,7,8.6,0.22,17.5,2.05,B6.5,0
40,St. Albans Bay,6/26/12,1230,U,6,37.5,11.4,8.9,0.3,21.9,3.48,3.2,
40,St. Albans Bay,7/2/12,1210,U,6,28.2,16.2,9,0.37,24,4.63,4,325000
40,St. Albans Bay,7/11/12,1200,U,5.6,29.9,9.5,9.2,0.31,24.3,3.27,2.8,
40,St. Albans Bay,7/18/12,1045,U,5,33,18,9.2,0.39,25.9,8.47,2.5,2.12E+07
40,St. Albans Bay,7/19/12,1250,U,3,45.4,16.3,9.4,0.4,25.6,H7.91,1.5,
40,St. Albans Bay,8/3/12,1220,U,3.4,33.3,14.6,8.8,0.4,25.6,H19.07,1.7,1.39E+08
40,St. Albans Bay,8/9/12,1210,U,2,H53.5,10.3,9,H0.56,25.8,H28.53,1,
40,St. Albans Bay,8/17/12,1215,U,4,H50.6,23,9,H0.49,24.8,H16.1,2,6.55E+07
40,St. Albans Bay,8/24/12,1245,U,3.8,H30.9,H8.6,8.9,H0.31,24.8,H7.23,1.9,
40,St. Albans Bay,9/6/12,1210,U,3.8,34.1,12.3,8.4,H0.37,,H7.39,1.9,1.08E+08
40,St. Albans Bay,9/11/12,1230,U,5.6,33.7,12.8,H9,H0.33,21,H8.29,2.8,
40,St. Albans Bay,9/27/12,1200,U,6,28.6,16.1,9.1,0.22,17.1,H3.29,3.5,
40,St. Albans Bay,9/27/12,1230,U,6,26.8,19.4,9,0.24,,H3.28,4.5,392000
40,St. Albans Bay,10/17/12,1220,U,6,28.7,18.9,9.8,0.31,11.9,3.51,3.9,44700
40,St. Albans Bay,10/24/12,1420,U,2.6,103,H18.5,9.7,H0.52,13.3,42.15,1.3,
40,St. Albans Bay,4/30/13,1245,U,6,17.3,9,10.9,0.21,10.5,H4.29,3.1,0
40,St. Albans Bay,5/28/13,1220,U,6,23.8,16.3,9.6,0.42,11.5,1.88,3.2,0
40,St. Albans Bay,5/30/13,1130,U,6,28.5,13.8,10.3,0.56,13.8,6.09,3,
40,St. Albans Bay,6/14/13,1135,U,6,12.3,8.5,9.1,0.23,16.6,1.77,7.5,
40,St. Albans Bay,6/19/13,1210,U,6,22.7,12.8,10.1,0.5,18.6,3.2,5.3,0
40,St. Albans Bay,6/25/13,1225,U,6,20.5,9.3,9.7,0.29,21.9,1.89,5,0
40,St. Albans Bay,7/11/13,1250,U,5.5,43.7,18.7,H9.9,0.3,25.1,9.3,2.8,
40,St. Albans Bay,7/11/13,1030,U,4.8,65,23.2,H10.5,0.31,24.7,14,2.4,0
40,St. Albans Bay,7/18/13,1209,U,6,26,10,9.8,0.23,27.2,4.83,4.3,
40,St. Albans Bay,7/24/13,1235,U,6,31,18.7,9.7,0.37,24.4,11.05,3.4,1.17E+06
40,St. Albans Bay,8/2/13,1248,U,6,38.2,26.8,9.4,0.34,23.8,H2,3.5,
40,St. Albans Bay,8/20/13,1110,U,3,32.1,12.9,10,0.45,22.5,16.32,1.5,2.00E+08
40,St. Albans Bay,8/29/13,1200,U,3,36.9,18.3,9.8,H0.48,23.6,H22.85,1.5,
40,St. Albans Bay,9/17/13,1234,U,6,40.9,23.7,H10.7,0.51,18.1,H11.59,4,
40,St. Albans Bay,9/27/13,1134,U,5,35.5,J12.3,10.9,0.42,16.3,H18.68,2.5,
40,St. Albans Bay,9/27/13,1205,U,5.6,41.6,14.4,10.7,0.46,16.5,H27.82,2.8,1.27E+07
40,St. Albans Bay,10/9/13,1144,U,6,23.8,13.9,10.5,0.3,16.3,5.06,6,7.31E+06
40,St. Albans Bay,5/13/14,1449,U,4.2,19.9,8,11.3,0.29,12.5,6.59,2.1,
40,St. Albans Bay,5/20/14,1145,U,4,20.5,12.8,10.8,0.31,13.9,5.44,2,19900
40,St. Albans Bay,6/5/14,1353,U,6,34.5,12.3,10.3,0.35,19.5,0.99,3,
40,St. Albans Bay,6/6/14,1205,U,6,25,12.6,10.6,0.28,18.7,1.14,5.2,0
40,St. Albans Bay,6/17/14,1254,U,6,24.3,11.1,10.6,0.32,19.8,3.05,6,
40,St. Albans Bay,6/27/14,1210,U,6,22.8,17.3,9.4,0.32,21.5,4.17,3.1,138000
40,St. Albans Bay,7/10/14,1344,U,5.2,35.9,13.6,10.1,0.31,22.9,5.63,2.6,
40,St. Albans Bay,7/17/14,1335,U,5.6,32.9,11.3,10.5,0.32,23.5,4.67,2.8,
40,St. Albans Bay,7/17/14,1205,U,6,32.3,13.9,10.5,0.35,23.9,6.05,3.8,6.67E+06
40,St. Albans Bay,8/4/14,1339,U,6,25.5,7.4,9.6,0.29,23.6,4.26,3.3,
40,St. Albans Bay,8/6/14,1210,U,2.2,37,12.1,10.6,0.74,24.7,28.2,1.1,7.11E+08
40,St. Albans Bay,8/19/14,1010,U,2.6,41.7,13.5,10.9,0.61,20.5,25.38,1.3,7.28E+08
40,St. Albans Bay,9/8/14,1205,U,3,41.9,12.7,9.7,0.51,22.8,19.73,1.5,1.71E+08
40,St. Albans Bay,9/9/14,1408,U,6,42.8,11.5,10.3,0.5,22.4,13.11,,
40,St. Albans Bay,9/18/14,1349,U,4.8,32.6,11,9.3,0.37,,10.25,2.4,
40,St. Albans Bay,10/1/14,1343,U,4,26.3,7.8,9.4,0.33,,10.89,2,
40,St. Albans Bay,10/3/14,1000,U,4,26.6,12.9,9.5,0.29,,8.5,2,8.88E+06
40,St. Albans Bay,10/20/14,926,U,3,31.2,13.4,9.3,0.37,,3.97,1.5,
40,St. Albans Bay,5/5/15,1000,U,5.2,31.7,14,13.7,0.33,13.1,9.21,2.6,0
40,St. Albans Bay,5/29/15,1055,U,6,24.9,11.1,11.4,0.32,18.5,4.03,3.9,
40,St. Albans Bay,6/4/15,1230,U,6,19.1,9.7,12,0.34,14.5,6.9,3,0
40,St. Albans Bay,6/9/15,1244,U,5.4,21.7,9.7,11.5,0.37,15.9,6.34,2.7,
40,St. Albans Bay,6/17/15,1219,U,3.4,23.7,9,12.3,0.49,19.5,7.83,1.7,
40,St. Albans Bay,6/29/15,1208,U,4.6,32.1,11.7,11.5,0.38,19.9,14.07,2.3,0
40,St. Albans Bay,7/2/15,1200,U,4,48.8,14,12.6,0.45,19.9,9.59,2,
40,St. Albans Bay,7/13/15,1150,U,5.2,27.5,13.1,11.8,0.33,25.3,9.19,2.6,1.73E+06
40,St. Albans Bay,7/20/15,1155,U,6,26.5,11,11.1,0.31,23,4.62,3.7,
40,St. Albans Bay,7/27/15,1109,U,6,27.8,12.5,11.4,0.37,24.6,7.46,3.1,2.81E+07
40,St. Albans Bay,8/5/15,1200,U,4.4,45.8,19.7,11.9,0.42,24,11.86,2.2,
40,St. Albans Bay,8/7/15,1111,U,4,36,16.1,11.3,0.43,23.9,13.02,2,1.27E+08
40,St. Albans Bay,8/26/15,1100,U,3.2,49.2,13.9,10.9,0.53,24.7,26.63,1.6,
40,St. Albans Bay,9/1/15,1138,U,3.4,46.2,14.9,11.1,0.62,24.6,24.09,1.7,1.19E+08
40,St. Albans Bay,9/15/15,1200,U,2.6,47,10.6,10.7,0.45,22.5,18.98,1.3,
40,St. Albans Bay,9/15/15,1212,U,2.4,47.9,12.9,11,0.48,22.8,26.96,1.2,2.89E+08
40,St. Albans Bay,9/23/15,1200,U,3.2,33.8,9.1,10.7,0.4,21,10.5,1.6,
40,St. Albans Bay,10/6/15,1101,U,5.6,26.4,10.9,10.3,0.34,16.8,16.11,2.8,1.73E+07
40,St. Albans Bay,10/7/15,1205,U,5,41.3,12.5,10.2,0.36,16.7,16.14,2.5,
40,St. Albans Bay,10/15/15,1003,U,3.4,29.5,10.6,11.4,0.35,13.8,11.48,1.7,1.17E+08